correct,asr,error_type,edit_distance,sentence_idx
rotacap,roticap,character_substitution,1,5052
domepraz,domeprez,character_substitution,1,5055
tab,ctab,character_substitution,1,5059
brustin's,bruston's,character_substitution,1,5060
loren,laurin,phonetic_substitution,3,5061
saraca,siraca,character_substitution,1,5062
ashoka,a,segmentation_error,5,5062
esozane,esazane,character_substitution,1,5064
healthcare,health,segmentation_error,4,5067
osoferon,osafran,phonetic_substitution,3,5068
biperiden,vaporide,word_level_error,4,5069
healthcare,health,segmentation_error,4,5072
ethinyl,ethanil,character_substitution,2,5072
norelgestromin,norlgestramin,character_substitution,2,5072
flortaucipir,flor,segmentation_error,8,5073
neurodegenerative,neurod,segmentation_error,11,5073
ferumoxsil,ferrimoxyl,phonetic_substitution,4,5074
ganirelix,ganilix,character_insertion_deletion,2,5077
liqd,licht,phonetic_substitution,3,5080
nimesulide,nimesalide,character_substitution,1,5089
com,comtab,character_insertion_deletion,3,5089
tab,,character_insertion_deletion,3,5089
healthcare,health,segmentation_error,4,5091
ridage,rittage,character_substitution,2,5092
healthcare,health,segmentation_error,4,5092
cefapirin,cefepirin,character_substitution,1,5095
omidec,omidac,character_substitution,1,5098
syr,,character_insertion_deletion,3,5101
tetradecyl,titrate,phonetic_substitution,5,5102
ad,ata-d,character_insertion_deletion,3,5105
cefpodoxime,cephodoxime,character_substitution,2,5108
xinozyme,xenozyme,character_substitution,1,5110
likmez,lickmas,phonetic_substitution,3,5112
jyozyme,giazyme,word_level_error,3,5115
gonadotrophin,gonadotrope,character_insertion_deletion,3,5117
oraflam,oriflame,character_substitution,2,5120
ocimum,osimum,character_substitution,1,5128
healthcare,health,segmentation_error,4,5130
mepem,meppam,character_substitution,2,5132
cuffwall,cuff-wall,character_substitution,1,5134
anzilum,anzalam,character_substitution,2,5135
stressban,stressbin,character_substitution,1,5138
etgo,edco,character_substitution,2,5139
formylin,formalin,character_substitution,1,5140
lactofresh,lacto-fresh,character_substitution,1,5141
intralin,intralyn,character_substitution,1,5143
tab,,character_insertion_deletion,3,5145
docetaxel,dostaxyl,phonetic_substitution,3,5149
pasodan,pasodin,character_substitution,1,5151
entiquity,antiquity,character_substitution,1,5157
kabiven,cabivan,character_substitution,2,5160
eye,i,character_insertion_deletion,3,5162
terase,tarras,phonetic_substitution,3,5164
syr,,character_insertion_deletion,3,5165
tab,,character_insertion_deletion,3,5166
cefpodoxime,cefbidoxime,character_substitution,2,5166
anesolin,anisolin,character_substitution,1,5168
digeraft,digraft,character_substitution,1,5169
novaglow,novoglo,character_substitution,2,5170
20meq,20-mec,character_substitution,2,5172
healthcare,health,segmentation_error,4,5174
asthalin,astellan,phonetic_substitution,3,5174
sermorelin,somerlin,word_level_error,4,5175
oszid,acid,word_level_error,3,5176
tab,l-btab,character_insertion_deletion,3,5178
cefadroxil,cefidroxyl,character_substitution,2,5178
sr,,character_insertion_deletion,2,5181
pilogro,pylogro,character_substitution,1,5182
cipiquin,sipaquin,character_substitution,2,5183
actrapid,atropine,word_level_error,4,5184
sacubitril,sacubitrol,character_substitution,1,5187
vitox,vedox,character_substitution,2,5191
micafungin,mycofungin,character_substitution,2,5193
healthcare,health,segmentation_error,4,5196
floxsafe,phloxsafe,character_substitution,2,5196
fesuvor,fecivo,word_level_error,3,5200
avux,avox,character_substitution,1,5202
gliclafin,gliclefin,character_substitution,1,5203
tissot,tisot,character_substitution,1,5205
teduglutide,tetaglutide,character_substitution,2,5209
clomifene,comyphine,word_level_error,5,5211
itratop,ytratop,character_substitution,1,5212
osteoz,osteosys,character_insertion_deletion,3,5213
syr,yr,character_substitution,1,5213
oxitriptan,oxytryptin,phonetic_substitution,3,5217
healthcare,health,segmentation_error,4,5217
cyfola,sifola,character_substitution,2,5218
healthcare,health,segmentation_error,4,5219
tizafen,tzafin,character_substitution,2,5219
alpha,alpha-tocopherol,segmentation_error,11,5220
tocopheryl,,segmentation_error,10,5220
povidez,providers,character_insertion_deletion,3,5221
cetdom,cetum,character_substitution,2,5224
survi,cervi,character_substitution,2,5225
conloss,cunloss,character_substitution,1,5226
nitazoxanide,nitozoxonide,character_substitution,2,5228
tab,otab,character_substitution,1,5228
cinris,cinrus,character_substitution,1,5229
cefotaxime,cefatax,phonetic_substitution,4,5230
sodium,,segmentation_error,6,5230
healthcare,health,segmentation_error,4,5231
dolcin,dalsin,character_substitution,2,5233
ibubid,ibebid,character_substitution,1,5234
sr,,character_insertion_deletion,2,5236
nubeqa,nubeka,character_substitution,1,5237
mucopolysaccharidosis,mucopolis,phonetic_substitution,12,5239
laronidase,larynidase,character_substitution,1,5239
visudyne,visodine,character_substitution,2,5240
cefonetic,cephanetic,phonetic_substitution,3,5242
drydex,dridex,character_substitution,1,5243
carnitor,carniter,character_substitution,1,5244
bryonia,brionia,character_substitution,1,5245
pdlin,pd-lintab,phonetic_substitution,4,5248
tab,,character_insertion_deletion,3,5248
tinirob,tinirub,character_substitution,1,5249
healthcare,health,segmentation_error,4,5250
pinkbery,pinkberry,character_substitution,1,5253
forte,,segmentation_error,5,5263
vosevi,vosvi,character_substitution,1,5266
cap,,character_insertion_deletion,3,5267
phyllanthus,philanthus,character_substitution,2,5268
amarus,amoris,character_substitution,2,5268
budesonide,butesonide,character_substitution,1,5269
ceff,,segmentation_error,4,5273
healthcare,health,segmentation_error,4,5274
exart,exalt,character_substitution,1,5276
flemoxin,flamixin,character_substitution,2,5277
dps,xddps,character_insertion_deletion,2,5278
dycid,diced,character_substitution,2,5283
mecobalamin,,segmentation_error,11,5286
baciclox,vasiclox,character_substitution,2,5289
tab,tob,character_substitution,1,5291
ambenonium,ambinonium,character_substitution,1,5292
healthcare,health,segmentation_error,4,5295
susp,cis-isophane,segmentation_error,9,5295
enrter,inner-term,segmentation_error,5,5297
glizid,glyzid,character_substitution,1,5298
nitose,nitos,character_substitution,1,5301
savaysa,savisa,character_substitution,2,5307
tisagenlecleucel,tizigen,phonetic_substitution,11,5310
vgo,vigeo,character_insertion_deletion,2,5311
blootron,blutron,character_substitution,2,5312
blootron,blutron,character_substitution,2,5313
propara,prepara,character_substitution,1,5318
diafur,diafer,character_substitution,1,5319
ceco,seco,character_substitution,1,5322
osidec,ocidic,character_substitution,2,5323
bactigelin,bactigalin,character_substitution,1,5324
felocilic,felicilic,character_substitution,1,5325
healthcare,health,segmentation_error,4,5327
geristart,gerastart,character_substitution,1,5330
cetwok,setwalk,word_level_error,3,5334
saroglitazar,saraglidesar,phonetic_substitution,4,5335
fpodoxime,pedox,segmentation_error,5,5337
vipinta,vipanta,character_substitution,1,5340
aurophenyl,orifine,word_level_error,8,5342
sr,s-r,character_substitution,1,5344
asmavit,a,segmentation_error,6,5350
cephalexin,cefalxin,character_insertion_deletion,3,5355
thiotres,thyotir's,phonetic_substitution,3,5357
tirzepatide,terzapatide,character_substitution,2,5360
sr,msr,character_substitution,1,5361
besifloxacin,biciflaxacin,phonetic_substitution,3,5363
myconat,myconet,character_substitution,1,5365
arocap,aracap,character_substitution,1,5367
healthcare,health,segmentation_error,4,5373
flamclov,flamglove,character_substitution,2,5375
tab,tea,character_substitution,2,5375
healthcare,health,segmentation_error,4,5375
healthcare,health,segmentation_error,4,5376
talicold,tallicold,character_substitution,1,5378
entice,entyce,character_substitution,1,5381
albuprime,alba',segmentation_error,6,5385
tizafen,tzaifen,character_substitution,2,5387
peprawel,peprol,character_insertion_deletion,3,5389
kalzimin,calcimin,character_substitution,2,5390
tacrolimus,tecralimus,character_substitution,2,5395
pregabalin,pregabalin-sr,character_insertion_deletion,3,5396
sr,,character_insertion_deletion,2,5396
healthcare,health,segmentation_error,4,5398
metsafe,medsafe,character_substitution,1,5402
respira,respiritab,character_insertion_deletion,3,5403
tab,,character_insertion_deletion,3,5403
granisetron,granastron,character_substitution,2,5408
olzamelt,alzheimer's,word_level_error,7,5410
healthcare,health,segmentation_error,4,5410
cilexetil,salxetil,word_level_error,3,5411
foliplan,folliplin,character_substitution,2,5412
anacuf,anacuff,character_substitution,1,5416
zanlop,xanlop,character_substitution,1,5418
ofloxacin,afluxacin,character_substitution,2,5419
zinecard,zyncard,character_substitution,2,5421
tab,ttrb,character_substitution,2,5424
forpan,fourpan,character_substitution,1,5425
ulszith,alceth,word_level_error,4,5427
roscilox,rosilox,character_substitution,1,5429
ofloxacin,oflixacin,character_substitution,1,5433
syr,as,word_level_error,3,5434
hydroxyethyl,hydroxyethylurea,phonetic_substitution,4,5435
urea,,segmentation_error,4,5435
skincare,skin,segmentation_error,4,5435
mikob,mccobb,phonetic_substitution,3,5437
levomilnacipran,levomelanazepam,phonetic_substitution,6,5438
glyxambi,glycemby,phonetic_substitution,3,5440
fevmef,fevmeth,character_substitution,2,5443
lycobion,lycobene,phonetic_substitution,3,5445
forex,forks,character_substitution,2,5446
healthcare,health,segmentation_error,4,5446
arion,arian,character_substitution,1,5449
healthcare,health,segmentation_error,4,5451
healthcare,health,segmentation_error,4,5455
healthcare,health,segmentation_error,4,5457
carcel,casodps,word_level_error,5,5458
dps,,character_insertion_deletion,3,5458
foloup,faloop,character_substitution,2,5459
tab,,character_insertion_deletion,3,5460
tab,tilby,character_insertion_deletion,3,5461
healthcare,health,segmentation_error,4,5462
amaryl,amaril,character_substitution,1,5463
healthcare,health,segmentation_error,4,5467
harson,and,word_level_error,5,5467
decef,diceph,phonetic_substitution,3,5469
arranon,oranin,word_level_error,3,5471
minibex,mini-bax,character_substitution,2,5472
kid,,character_insertion_deletion,3,5473
becaplermin,bicaplamin,phonetic_substitution,3,5475
ebanit,ebenet,character_substitution,2,5476
healthcare,health,segmentation_error,4,5478
cinadil,cynadil,character_substitution,1,5478
okeron,okron,character_substitution,1,5479
daonil,dayanil,character_substitution,2,5482
healthcare,health,segmentation_error,4,5483
zorbin,zorben,character_substitution,1,5485
olyo,olio,character_substitution,1,5488
vomital,vomitol,character_substitution,1,5490
ulfiram,elforam,character_substitution,2,5492
normozin,normazin,character_substitution,1,5494
omepraz,ompraz,character_substitution,1,5495
ofloxacin,oflexacin,character_substitution,1,5496
rabeloc,rayblock,phonetic_substitution,3,5497
lodam,lodum,character_substitution,1,5498
jasocalm,jasicom,word_level_error,3,5499
benace,venice,character_substitution,2,5500
iron,ironcr,character_insertion_deletion,2,5502
tab,,character_insertion_deletion,3,5508
cobese,cobeze,character_substitution,1,5510
potassium,potassium-r,character_insertion_deletion,2,5511
ofloxacin,ofluxacin,character_substitution,1,5512
aminorich,the,segmentation_error,9,5518
liqd,minerich,segmentation_error,7,5518
milnacipran,milnusiprin,phonetic_substitution,3,5520
pulmocod,pomacod,word_level_error,3,5523
kesimpta,casemte,word_level_error,5,5524
crozy,croziplus,segmentation_error,5,5525
zarfed,zarft,character_substitution,2,5530
healthcare,health,segmentation_error,4,5532
pemetrexed,pemidoxodium,word_level_error,8,5534
sodium,,segmentation_error,6,5534
nexocid,nexacid,character_substitution,1,5535
tryp,trip,character_substitution,1,5537
healthcare,health,segmentation_error,4,5538
stugil,stoogal,phonetic_substitution,3,5539
tramak,tremac,character_substitution,2,5540
novoret,novorot,character_substitution,1,5545
healthcare,health,segmentation_error,4,5547
healthcare,health,segmentation_error,4,5548
cefadur,cefidur-tlb,phonetic_substitution,5,5548
tab,,character_insertion_deletion,3,5548
kondro,chondro,character_substitution,2,5553
tab,,character_insertion_deletion,3,5554
tab,tib,character_substitution,1,5555
duofaze,duophase,phonetic_substitution,3,5557
panor,panner,character_substitution,2,5558
healthcare,health,segmentation_error,4,5561
spytal,spital,character_substitution,1,5562
millettia,miletia,character_insertion_deletion,2,5563
cacela,kaisla,word_level_error,3,5564
isentress,isentros,character_substitution,2,5565
healthcare,health,segmentation_error,4,5566
hyacan,hyacinth,character_insertion_deletion,3,5567
efavirenz,efeviant's,word_level_error,6,5569
neclodyl,necladil,character_substitution,2,5570
tolevamer,tolvayma,phonetic_substitution,4,5573
syr,d-ser,character_insertion_deletion,3,5575
saridox,sardox,character_substitution,1,5576
healthcare,health,segmentation_error,4,5578
lactra,lectra,character_substitution,1,5579
lotilaner,lodolaner,character_substitution,2,5580
trivogo,trivogotilbi,phonetic_substitution,5,5583
tab,,character_insertion_deletion,3,5583
limbival,limbeville,phonetic_substitution,4,5584
perflubron,perflobrin,character_substitution,2,5585
rosadac,rosodac,character_substitution,1,5586
ilyx,ilex,character_substitution,1,5588
riosity,reocity,character_substitution,2,5589
kit,,character_insertion_deletion,3,5590
lipira,lapera,character_substitution,2,5591
zidataz,zetadas,phonetic_substitution,4,5593
gel,gl,character_substitution,1,5594
irum,erumsur,word_level_error,4,5596
syr,,character_insertion_deletion,3,5596
euvax,,segmentation_error,5,5598
tazarotene,taziroutine,phonetic_substitution,3,5600
dobkair,dovecare,phonetic_substitution,5,5602
griseofulvin,grisifolvin,phonetic_substitution,3,5603
besifloxacin,biciflexacin,phonetic_substitution,3,5604
sterolac,sterilac,character_substitution,1,5607
vildalog,vildelag,character_substitution,2,5608
ibutop,ibutart,word_level_error,3,5609
epricin,eprisin,character_substitution,1,5610
cizoren,sizarin,word_level_error,3,5611
cuflora,coflora,character_substitution,1,5612
ofloxacin,ofluxacin,character_substitution,1,5613
suprimox,saprimox,character_substitution,1,5614
pino,pinocort,segmentation_error,4,5615
deferasirox,deferocerox,phonetic_substitution,3,5616
healthcare,health,segmentation_error,4,5618
jectocos,jiktoko's,phonetic_substitution,4,5619
sevelamer,sevilamer,character_substitution,1,5620
laxibex,laxabix,character_substitution,2,5625
nomcephax,nomsifax,phonetic_substitution,4,5626
trijardy,trigdxr,word_level_error,5,5627
healthcare,health,segmentation_error,4,5629
ofloxacin,oflixacin,character_substitution,1,5631
micafungin,micofungin,character_substitution,1,5634
hyton,hyten,character_substitution,1,5635
daboia,daboya,character_substitution,1,5637
russellii,roseli,phonetic_substitution,4,5637
reliferon,reliferin,character_substitution,1,5638
healthcare,health,segmentation_error,4,5639
mirapex,meropex,character_substitution,2,5644
legs,leg,character_substitution,1,5644
univas,universe,character_insertion_deletion,3,5645
clonazepam,kernasepam,word_level_error,4,5647
pediatricians,paediatricians,character_substitution,1,5648
ozenoxacin,osnixacin,phonetic_substitution,3,5649
qte,cuti,word_level_error,3,5650
somatropin,sumatropen,character_substitution,2,5651
verteporfin,vertiporphine,phonetic_substitution,4,5652
ludiomil,ludiumil,character_substitution,1,5653
neclox,necklocks,phonetic_substitution,4,5654
healthcare,health,segmentation_error,4,5654
glaritus,glarotis,character_substitution,2,5655
healthcare,health,segmentation_error,4,5657
novocart,navacat,word_level_error,3,5658
murow,muro,character_substitution,1,5661
kanam,canem,character_substitution,2,5663
gnorm,norm,character_substitution,1,5670
terbicrat,turbicrat,character_substitution,1,5675
nacl,and,word_level_error,3,5677
mettur,metter,character_substitution,1,5677
ovucet,ovucid,character_substitution,2,5678
retapamulin,retapomulin,character_substitution,1,5679
healthcare,health,segmentation_error,4,5681
leuprolide,luprolide,character_substitution,1,5682
simstat,semst,character_insertion_deletion,3,5683
rhesumen,recimen,phonetic_substitution,3,5685
alpha,alpha-tocopherol,segmentation_error,11,5686
tocopheryl,,segmentation_error,10,5686
tel,telcadim,segmentation_error,5,5687
ofloxacin,afluxacin,character_substitution,2,5688
ezevas,ezevez,character_substitution,2,5691
generlac,genilac,character_substitution,2,5692
beta,beta-vulgaris,segmentation_error,9,5696
vulgaris,,segmentation_error,8,5696
zatia,xatia,character_substitution,1,5697
mgvita,mgivita,character_substitution,1,5700
multivitamin,multivitam,character_insertion_deletion,2,5700
nasoclear,nasa,segmentation_error,5,5702
sebestena,sabistana,phonetic_substitution,3,5703
bactoclav,bacteclav,character_substitution,1,5704
noc,knock,character_insertion_deletion,2,5705
primi,prami,character_substitution,1,5709
neumec,pneumekforte,segmentation_error,7,5714
forte,,segmentation_error,5,5714
healthcare,health,segmentation_error,4,5719
ariphrenz,aerofrance,phonetic_substitution,7,5722
hemophilia,haemophilia,character_substitution,1,5726
healthcare,health,segmentation_error,4,5727
twirox,twirux,character_substitution,1,5728
nonsteroidal,non-steroidal,character_substitution,1,5730
healthcare,health,segmentation_error,4,5731
abenzer,a,segmentation_error,6,5735
cetcure,secure,character_substitution,2,5736
oronac,oranac,character_substitution,1,5737
exituss,exitus,character_substitution,1,5739
beclom,biclom,character_substitution,1,5741
healthcare,health,segmentation_error,4,5743
alurid,allurid,character_substitution,1,5744
paracasei,paracasse,character_substitution,2,5746
mupimet,mupermit,word_level_error,3,5747
antifen,antifens,character_substitution,1,5748
rabela,rabla,character_substitution,1,5749
aurel,oral,word_level_error,3,5750
efrosa,afrosa,character_substitution,1,5750
oprelvekin,operolvecin,phonetic_substitution,3,5752
milnacipran,milnus,phonetic_substitution,7,5753
dyfira,diphera,phonetic_substitution,4,5754
levosulpiride,levisol,phonetic_substitution,8,5755
reconac,reconnect,character_insertion_deletion,3,5756
nuroday,neuroday,character_substitution,1,5764
mupirocin,mupirus,phonetic_substitution,4,5765
fenomin,phenomen,word_level_error,3,5767
spinosus,spinensis,word_level_error,3,5769
tunevit,thunvit,character_substitution,2,5770
dps,bdps,character_substitution,1,5771
erypeg,araipig,word_level_error,4,5772
rida,rata,character_substitution,2,5773
zyvac,zivac,character_substitution,1,5775
healthcare,health,segmentation_error,4,5775
dwach,dwatch,character_substitution,1,5776
copanlisib,coppenlisib,character_substitution,2,5780
swiceff,swaycif,phonetic_substitution,4,5782
teduglutide,tetaglutide,character_substitution,2,5784
cefetamet,cefetamid,character_substitution,2,5789
pivoxil,pivaxil,character_substitution,1,5789
glitastar,glitistar,character_substitution,1,5790
susp,,segmentation_error,4,5795
netracort,netrocort,character_substitution,1,5796
czam,c-sam,character_substitution,2,5797
gloristat,glorostat,character_substitution,1,5800
denzole,denzol,character_substitution,1,5803
aztus,astus,character_substitution,1,5806
seflo,cefalo,character_substitution,2,5807
apoflox,apophlox,character_substitution,2,5808
phyte,phytgeal,character_insertion_deletion,3,5809
gel,,character_insertion_deletion,3,5809
folik,folic,character_substitution,1,5811
ceftazidime,ceftazid,character_insertion_deletion,3,5813
sodium,imsodium,character_insertion_deletion,2,5813
ferocom,ferricom,character_substitution,2,5814
achyranthes,achir,segmentation_error,7,5816
syr,,character_insertion_deletion,3,5822
tab,wliv,word_level_error,4,5823
magnazide,magneside,character_substitution,2,5825
inclisiran,inclisarin,character_substitution,2,5829
triplibact,triplobact,character_substitution,1,5830
pegwash,peg,segmentation_error,4,5836
zukansi,zuconsi,character_substitution,2,5838
healthcare,health,segmentation_error,4,5840
romidepsin,romibsin,character_insertion_deletion,3,5845
healthcare,health,segmentation_error,4,5846
otiflox,adaflox,word_level_error,3,5847
stearyl,sterile,phonetic_substitution,3,5849
otiflox,otoflox-new,phonetic_substitution,5,5850
kid,kd,character_substitution,1,5851
kurecet,curacit,word_level_error,3,5852
licorice,lycoris,phonetic_substitution,3,5853
adalirel,adalyl,character_insertion_deletion,3,5854
lacter,lactor,character_substitution,1,5855
nirdex,nerdx,character_substitution,2,5857
ritecef,raitsev,phonetic_substitution,4,5858
ofloxacin,afluxacin,character_substitution,2,5860
capezam,capesem,character_substitution,2,5861
alpha,alpha-cad,segmentation_error,4,5862
cad,,character_insertion_deletion,3,5862
nabfit,knapfit,character_substitution,2,5863
iso,,character_insertion_deletion,3,5864
forte,efforte,character_insertion_deletion,2,5868
betabus,betabuse,character_substitution,1,5870
ciplin,siplen,character_substitution,2,5874
healthcare,health,segmentation_error,4,5874
levosulpiride,levisulpirid,character_substitution,2,5875
klinit,clinet,character_substitution,2,5876
tooth,toothpaste,segmentation_error,5,5876
paste,,segmentation_error,5,5876
human,,segmentation_error,5,5877
powd,,segmentation_error,4,5880
inj,ing,character_substitution,1,5880
mirtaj,mirtage,character_substitution,2,5884
chymin,chime,word_level_error,3,5885
fypod,fipod,character_substitution,1,5886
nebisaint,nebosaint,character_substitution,1,5888
alzex,elzex,character_substitution,1,5890
lithoril,litherol,character_substitution,2,5893
betnocare,betnacare,character_substitution,1,5895
mersalyl,mercelil,phonetic_substitution,3,5897
cefoxitin,cefixit,character_insertion_deletion,3,5898
lutropin,lutropine,character_substitution,1,5899
alfa,alpha,character_substitution,2,5899
healthcare,health,segmentation_error,4,5900
cipsulf,sipsulf,character_substitution,1,5900
emflam,enflamplus,phonetic_substitution,5,5902
ralofen,ralofin,character_substitution,1,5904
healthcare,health,segmentation_error,4,5904
troxyca,troxica,character_substitution,1,5906
deffee,dafi,phonetic_substitution,4,5907
tasimelteon,tasimeltin,character_substitution,2,5913
tab,phemox,word_level_error,6,5914
ethinyl,ethanyl,character_substitution,1,5917
healthcare,health,segmentation_error,4,5919
olsam,alsim,character_substitution,2,5919
sylam,psyllium,word_level_error,4,5921
healthcare,health,segmentation_error,4,5921
healthcare,health,segmentation_error,4,5922
tiobend,teoban,word_level_error,3,5923
mygem,migem,character_substitution,1,5925
healthcare,health,segmentation_error,4,5925
hospitalization,hospitalisation,character_substitution,1,5930
sacubitril,saccubitril,character_substitution,1,5930
sakuzi,saccusee,phonetic_substitution,5,5931
xifaxan,zifaxan,character_substitution,1,5933
pregalin,per,segmentation_error,6,5935
tussigon,tussigan,character_substitution,1,5938
epsolin,epsilen,character_substitution,2,5941
kid,zivikati,segmentation_error,7,5943
labferry,lapvary,phonetic_substitution,4,5944
susp,cysts,word_level_error,4,5944
susp,,segmentation_error,4,5946
cap,cap-methyl,segmentation_error,7,5947
methyl,,segmentation_error,6,5947
eklevo,eclevo,character_substitution,1,5948
merogram,merigram,character_substitution,1,5949
arometil,arumtil,character_substitution,2,5950
tefromin,tefermin,character_substitution,2,5953
artifen,r-typhine,word_level_error,7,5956
cloflow,claflo,character_substitution,2,5958
alamin,a,segmentation_error,5,5960
forte,laminfort,segmentation_error,6,5960
quazepam,quazpam,character_substitution,1,5962
edarbi,at,segmentation_error,5,5963
chlohex,clohex,character_substitution,1,5964
heptakos,heptacos,character_substitution,1,5965
alentos,allentos,character_substitution,1,5968
syr,key,word_level_error,3,5969
vahspas,vaspas,character_substitution,1,5970
lipirose,lipiro's,character_substitution,2,5972
tab,,character_insertion_deletion,3,5974
physiomer,physioma,character_substitution,2,5975
xpod,x-bod,character_substitution,2,5982
cipam,cypam,character_substitution,1,5983
ematrin,imatrin,character_substitution,1,5984
syr,cvsyr,character_insertion_deletion,2,5986
healthcare,health,segmentation_error,4,5987
bacitracin,basitracin,character_substitution,1,5988
combimist,cambimist,character_substitution,1,5990
rotacap,roticap,character_substitution,1,5990
wormburn,worm,segmentation_error,4,5991
ofloxacin,afluxacin,character_substitution,2,5993
doxyvit,doxovit,character_substitution,1,5995
rivastigmin,rivastigmine,character_substitution,1,5996
clinaxon,clinaxin,character_substitution,1,6001
herpes,herpesvirus,phonetic_substitution,5,6004
virus,,segmentation_error,5,6004
delafloxacin,dilaphylaxis,phonetic_substitution,7,6006
clopichek,klopichek,character_substitution,1,6008
cefpodoxime,cefbidox,phonetic_substitution,5,6009
pregadoc,pragedoc,character_substitution,2,6010
creasote,crisote,character_substitution,2,6012
dutasteride,dutistride,character_substitution,2,6014
grezole,grezol,character_substitution,1,6017
olanxid,olangcid,character_substitution,2,6018
prohance,prohands,character_substitution,2,6019
mega,megaflexan,segmentation_error,6,6022
todaycef,tardyceph,word_level_error,5,6023
calomist,calamist,character_substitution,1,6025
trichlormas,trichloromas,character_substitution,1,6030
zylox,xylox,character_substitution,1,6032
healthcare,health,segmentation_error,4,6032
megasty,megasti,character_substitution,1,6042
malother,malather,character_substitution,1,6044
medication,d-medication,character_insertion_deletion,2,6046
succimer,six,segmentation_error,6,6047
xelstrym,zellstrom,word_level_error,3,6051
bromolin,bromelain,character_substitution,2,6053
syr,circumtains,segmentation_error,10,6053
dorzolamide,dorsalem,phonetic_substitution,6,6056
dycetron,dicetron,character_substitution,1,6057
healthcare,health,segmentation_error,4,6062
aminobenzoic,amino,segmentation_error,7,6063
nurosenz,neurosense,character_insertion_deletion,3,6066
tab,,character_insertion_deletion,3,6071
triamterene,triamterin,character_substitution,2,6073
glomerata,glomerida,character_substitution,2,6074
healthcare,health,segmentation_error,4,6077
tongkat,tonkat,character_substitution,1,6080
recid,risid,character_substitution,2,6083
duocad,tuacad,character_substitution,2,6084
omak,elmac,word_level_error,3,6092
tab,k-tab,character_insertion_deletion,2,6094
iron,iron-ammonium,segmentation_error,9,6099
ammonium,,segmentation_error,8,6099
reosto,riasto,character_substitution,2,6100
vomyflo,vermiflo,word_level_error,3,6103
lutetium,lutetium-lu-177-vipivetide,phonetic_substitution,18,6104
tetraxetan,,segmentation_error,10,6104
tab,,character_insertion_deletion,3,6105
tromentin,tromantin,character_substitution,1,6106
ketotop,ketatop,character_substitution,1,6107
coywix,coivix,character_substitution,2,6108
voltaflam,volteflam,character_substitution,1,6110
cynafro,sinafro,character_substitution,2,6112
ferax,ferrex,character_substitution,2,6113
healthcare,health,segmentation_error,4,6116
jagcin,jagsn,character_substitution,2,6117
syr,sir,character_substitution,1,6121
travatan,travitin,character_substitution,2,6122
ifosfamide,ifasphamide,phonetic_substitution,3,6123
cosyntropin,cosentropin,character_substitution,1,6126
thaloda,thalota,character_substitution,1,6128
healthcare,health,segmentation_error,4,6128
maxstrok,maxtrox,character_substitution,2,6129
healthcare,health,segmentation_error,4,6129
uriditor,urodito,character_substitution,2,6133
indolam,indalam,character_substitution,1,6135
ofloxacin,afluxacin,character_substitution,2,6139
tab,otab,character_substitution,1,6141
ofloxacin,ofluxacin,character_substitution,1,6141
zanozole,xanazole,character_substitution,2,6143
ofloxacin,ofluxacin,character_substitution,1,6143
librodep,lybrodip,character_substitution,2,6144
tab,,character_insertion_deletion,3,6148
syr,,character_insertion_deletion,3,6149
healthcare,health,segmentation_error,4,6152
oficer,officer,character_substitution,1,6152
asmita,asmida,character_substitution,1,6153
healthcare,health,segmentation_error,4,6153
healthcare,health,segmentation_error,4,6158
roxward,roxwood,character_substitution,2,6158
ciprodac,ciprodax,character_substitution,1,6159
healthcare,health,segmentation_error,4,6159
healthcare,health,segmentation_error,4,6161
healthcare,health,segmentation_error,4,6163
cipam,cypm,character_substitution,2,6164
evertin,everton,character_substitution,1,6165
ecovac,echovac,character_substitution,1,6166
healthcare,health,segmentation_error,4,6168
arevik,arivik,character_substitution,1,6171
t,t-cells,segmentation_error,6,6172
cells,,segmentation_error,5,6172
donepezil,donpezil,character_substitution,1,6174
doripenem,darivenum,phonetic_substitution,3,6175
neuben,nuban,character_substitution,2,6178
cremapeg,cremopig,character_substitution,2,6179
tecold,tecoltilbi,phonetic_substitution,5,6180
tab,,character_insertion_deletion,3,6180
lano,llano,character_substitution,1,6181
kit,ekit,character_substitution,1,6183
skincare,skin,segmentation_error,4,6184
lactobion,lactobane,phonetic_substitution,3,6184
codistar,codastar,character_substitution,1,6186
healthcare,health,segmentation_error,4,6190
isopropyl,isopropylmyristate,phonetic_substitution,9,6192
letrozole,litrazole,character_substitution,2,6194
lineuron,linurin,character_substitution,2,6195
xipenz,zypens,word_level_error,3,6200
bigpan,big,character_insertion_deletion,3,6201
jedim,jetim,character_substitution,1,6202
tyto,titose,character_insertion_deletion,3,6203
syr,or,character_substitution,2,6203
bypride,bipride,character_substitution,1,6207
forte,,segmentation_error,5,6208
judant,judent,character_substitution,1,6210
racecadotril,race,segmentation_error,8,6212
diarrhea,term,segmentation_error,7,6212
typhi,typh,character_substitution,1,6213
emin,ammon,word_level_error,3,6216
motion,motionplus,segmentation_error,4,6217
healthcare,health,segmentation_error,4,6218
saraca,serraca,character_substitution,2,6219
ashoka,a,segmentation_error,5,6219
carbozin,carbazin,character_substitution,1,6220
amlan,amlin,character_substitution,1,6221
healthcare,health,segmentation_error,4,6225
veelac,vlac,character_insertion_deletion,2,6225
deritas,dorita's,character_substitution,2,6226
kuffdryl,cuffdrill,word_level_error,3,6229
