correct,asr,error_type,edit_distance,sentence_idx
cefpodoxime,cephodoxime,character_substitution,2,5108
tamcuf-d,tamcov-d,character_substitution,2,5109
xinozyme,xenozyme,character_substitution,1,5110
omacetaxine,almacetaxine,character_substitution,2,5111
mepesuccinate,mepesiccinate,character_substitution,1,5111
likmez,lickmas,phonetic_substitution,3,5112
lycofol,lycafol,character_substitution,1,5113
vocin,vosin,character_substitution,1,5114
jyozyme,giazyme,word_level_error,3,5115
ensure,and,word_level_error,5,5116
,sure,segmentation_error,4,5116
myzyme,mys,word_level_error,4,5116
,i'm,character_insertion_deletion,3,5116
gonadotrophin,gonadotrope,character_insertion_deletion,3,5117
,and,character_insertion_deletion,3,5117
lansure,langer,phonetic_substitution,3,5118
phenoxybenzamine,phenoxybenz,phonetic_substitution,5,5119
,amine,segmentation_error,5,5119
oraflam,oriflame,character_substitution,2,5120
jaclo-ps,jacklow,word_level_error,4,5121
,p,character_substitution,1,5121
,s,character_substitution,1,5121
hyocimax-mf,hiacemaximab,phonetic_substitution,6,5122
tolol-h,talol,character_insertion_deletion,3,5123
,h,character_substitution,1,5123
mego-xl,megoxl,character_substitution,1,5124
drez-s,drazes,character_substitution,2,5125
saimox-cv,samox,segmentation_error,4,5126
,cv,character_insertion_deletion,2,5126
cysteamine,cystamine,character_substitution,1,5127
bitartrate,by,segmentation_error,9,5127
,tartrate,segmentation_error,8,5127
ocimum,osimum,character_substitution,1,5128
sevoflurane,seviflurane,character_substitution,1,5129
coldsin-p,coldsyn,character_insertion_deletion,3,5130
,p,character_substitution,1,5130
healthcare,health,segmentation_error,4,5130
,care,segmentation_error,4,5130
becoron-z,bicoron,character_insertion_deletion,3,5131
,z,character_substitution,1,5131
mepem,meppam,character_substitution,2,5132
capcold-ls,capcoldilis,character_substitution,2,5133
cuffwall,cuff-wall,character_substitution,1,5134
anzilum,anzalam,character_substitution,2,5135
sulphate,sulfate,character_substitution,2,5136
metoprolol,metaprolol,character_substitution,1,5137
succinate,,segmentation_error,9,5137
er,,character_insertion_deletion,2,5137
stressban,stressbin,character_substitution,1,5138
etgo,edco,character_substitution,2,5139
formylin,formalin,character_substitution,1,5140
lactofresh,lacto-fresh,character_substitution,1,5141
opdol,abdul,word_level_error,3,5142
intralin,intralyn,character_substitution,1,5143
emdox-tz,imdox-dz,character_substitution,2,5144
arucal,aracletab,phonetic_substitution,5,5145
tab,,character_insertion_deletion,3,5145
sabcal,sapkul,phonetic_substitution,3,5146
vitglow-z,vitglosy,phonetic_substitution,3,5147
b,b-sulfate,segmentation_error,8,5148
sulfate,,segmentation_error,7,5148
docetaxel,dostaxyl,phonetic_substitution,3,5149
oritavancin,orotavacin,character_substitution,2,5150
pasodan,pasodin,character_substitution,1,5151
bourex-d,burex-d,character_substitution,1,5152
ferglow,ferglo,character_substitution,1,5153
ofet-h,afatach,word_level_error,4,5154
sibrol-s,sibrales,character_substitution,2,5155
pirfenidone,perfinidone,character_substitution,2,5156
entiquity,antiquity,character_substitution,1,5157
lifecal,lifegal,character_substitution,1,5158
ipodate,hiperdate,character_insertion_deletion,3,5159
kabiven,cabivan,character_substitution,2,5160
homatropine,homotropine,character_substitution,1,5161
eye,i,character_insertion_deletion,3,5162
sulphacetamide,sulfacetamide,character_substitution,2,5162
brompheniramine,bronfenaramine,phonetic_substitution,4,5163
maleate,malate,character_substitution,1,5163
terase,tarras,phonetic_substitution,3,5164
kolq-af,chol-cafsa,word_level_error,6,5165
syr,,character_insertion_deletion,3,5165
chlorpheniramine,chlorophenyramine,character_substitution,2,5165
maleate,malate,character_substitution,1,5165
orcipod-cv,orcipod,character_insertion_deletion,3,5166
tab,,character_insertion_deletion,3,5166
cefpodoxime,cefbidoxime,character_substitution,2,5166
laxicare,lexicare,character_substitution,1,5167
anesolin,anisolin,character_substitution,1,5168
digeraft,digraft,character_substitution,1,5169
novaglow,novoglo,character_substitution,2,5170
mepyramine,mepiramine,character_substitution,1,5171
20meq,20-mec,character_substitution,2,5172
,roman,segmentation_error,5,5172
afesan-p,efesson,word_level_error,5,5173
healthcare,health,segmentation_error,4,5174
,care,segmentation_error,4,5174
asthalin,astellan,phonetic_substitution,3,5174
sermorelin,somerlin,word_level_error,4,5175
oszid,acid,word_level_error,3,5176
dosulepin,dossalopin,phonetic_substitution,3,5177
cefadron-lb,cefidrin,phonetic_substitution,5,5178
tab,l-btab,character_insertion_deletion,3,5178
cefadroxil,cefidroxyl,character_substitution,2,5178
ameto,imido,word_level_error,3,5179
vilazodone,velazodone,character_substitution,1,5180
well-documented,well,segmentation_error,11,5180
,documented,segmentation_error,10,5180
l-arginine,lrg9-sr,word_level_error,7,5181
sr,,character_insertion_deletion,2,5181
pilogro,pylogro,character_substitution,1,5182
cipiquin,sipaquin,character_substitution,2,5183
actrapid,atropine,word_level_error,4,5184
lycojoy,lycajoy,character_substitution,1,5185
aztolet,astelid,phonetic_substitution,4,5186
sacubitril,sacubitrol,character_substitution,1,5187
fenofibrate,phenofibrate,character_substitution,2,5188
lansoprazole,lansiprazole,character_substitution,1,5189
ostovit-cp,ostovit,character_insertion_deletion,3,5190
,cp,character_insertion_deletion,2,5190
vitox,vedox,character_substitution,2,5191
entacapone,in,segmentation_error,9,5192
,tequipone,segmentation_error,9,5192
micafungin,mycofungin,character_substitution,2,5193
neugaba-m,nugobam,character_insertion_deletion,3,5194
arcure,our,word_level_error,4,5195
,cure,segmentation_error,4,5195
healthcare,health,segmentation_error,4,5196
,care,segmentation_error,4,5196
floxsafe,phloxsafe,character_substitution,2,5196
diabenorm-gl,diabanome,word_level_error,5,5197
,gl,character_insertion_deletion,2,5197
astrogin,astrogen,character_substitution,1,5198
fernish,furnished,character_insertion_deletion,3,5199
fesuvor,fecivo,word_level_error,3,5200
avil-nu,avalyn-u,phonetic_substitution,3,5201
amoxycillin,amoxicillin,character_substitution,1,5202
avux,avox,character_substitution,1,5202
gliclafin,gliclefin,character_substitution,1,5203
prochlorperazine,prochloroprazine,character_substitution,2,5204
edisylate,etisylate,character_substitution,1,5204
tissot,tisot,character_substitution,1,5205
afymofer-xt,ephemophorex-d,word_level_error,10,5206
epcoritamab-bysp,epcortimab,phonetic_substitution,7,5207
,bispe,segmentation_error,5,5207
mucopolysaccharide,mucopolisaccharide,character_substitution,1,5208
teduglutide,tetaglutide,character_substitution,2,5209
meto-er,mitoiar,phonetic_substitution,3,5210
clomifene,comyphine,word_level_error,5,5211
itratop,ytratop,character_substitution,1,5212
osteoz,osteosys,character_insertion_deletion,3,5213
syr,yr,character_substitution,1,5213
redbury-ax,red,segmentation_error,7,5214
,berry,segmentation_error,5,5214
,acts,segmentation_error,4,5214
tastypro,testipro,character_substitution,2,5215
levetranol,levitranol,character_substitution,1,5216
oxitriptan,oxytryptin,phonetic_substitution,3,5217
healthcare,health,segmentation_error,4,5217
,care,segmentation_error,4,5217
cyfola,sifola,character_substitution,2,5218
healthcare,health,segmentation_error,4,5219
,care,segmentation_error,4,5219
tizafen,tzafin,character_substitution,2,5219
alpha,alpha-tocopherol,segmentation_error,11,5220
tocopheryl,,segmentation_error,10,5220
povidez,providers,character_insertion_deletion,3,5221
coligon-o,collagen,phonetic_substitution,5,5222
,though,segmentation_error,6,5222
bleomycin,bleomice,phonetic_substitution,3,5223
,in,character_insertion_deletion,2,5223
cetdom,cetum,character_substitution,2,5224
survi,cervi,character_substitution,2,5225
conloss,cunloss,character_substitution,1,5226
indinavir,indenovir,character_substitution,2,5227
nitazoxanide,nitozoxonide,character_substitution,2,5228
nizonide-o,nizanide,character_insertion_deletion,3,5228
tab,otab,character_substitution,1,5228
cinris,cinrus,character_substitution,1,5229
cefotaxime,cefatax,phonetic_substitution,4,5230
sodium,,segmentation_error,6,5230
healthcare,health,segmentation_error,4,5231
,care,segmentation_error,4,5231
movace-sr,muveses,phonetic_substitution,5,5231
,or,character_insertion_deletion,2,5231
roko,roco,character_substitution,1,5232
dolcin,dalsin,character_substitution,2,5233
ibubid,ibebid,character_substitution,1,5234
toflox-oz,tofloxo's,phonetic_substitution,3,5235
,e,character_substitution,1,5235
ambroxol,ambrexol-sr,phonetic_substitution,4,5236
sr,,character_insertion_deletion,2,5236
nubeqa,nubeka,character_substitution,1,5237
zuderm-n,zudermen,character_substitution,1,5238
mucopolysaccharidosis,mucopolis,phonetic_substitution,12,5239
,a,character_substitution,1,5239
,caridosis,segmentation_error,9,5239
laronidase,larynidase,character_substitution,1,5239
visudyne,visodine,character_substitution,2,5240
cacef,casef,character_substitution,1,5241
cefonetic,cephanetic,phonetic_substitution,3,5242
drydex,dridex,character_substitution,1,5243
carnitor,carniter,character_substitution,1,5244
bryonia,brionia,character_substitution,1,5245
ziprasidone,ziprocidone,character_substitution,2,5246
cefiget,cefagate,phonetic_substitution,3,5247
pdlin,pd-lintab,phonetic_substitution,4,5248
tab,,character_insertion_deletion,3,5248
tinirob,tinirub,character_substitution,1,5249
doxyllion-lb,doxilinil,phonetic_substitution,5,5250
,be,character_insertion_deletion,2,5250
healthcare,health,segmentation_error,4,5250
,care,segmentation_error,4,5250
sulphadoxine,sulfadoxine,character_substitution,2,5251
3,three,segmentation_error,5,5251
part-1,part,character_insertion_deletion,2,5252
,1,character_substitution,1,5252
pinkbery,pinkberry,character_substitution,1,5253
escigress-cz,s-aggress,word_level_error,7,5254
,cz,character_insertion_deletion,2,5254
eluxadoline,elexadaline,character_substitution,2,5255
rimceft-s,remseftase,phonetic_substitution,4,5256
glimp-m,glym-pem,phonetic_substitution,3,5257
prozex-d,prozac,phonetic_substitution,4,5258
,d,character_substitution,1,5258
fostine,faustine,character_substitution,2,5259
drospirenone,drospironon,character_substitution,2,5260
levomefolate,levum,segmentation_error,8,5260
,folate,segmentation_error,6,5260
roppi-d,ropey,word_level_error,4,5261
,d,character_substitution,1,5261
alclometasone,alklomtasone,character_substitution,2,5262
r-loc,r-locforte,segmentation_error,5,5263
forte,,segmentation_error,5,5263
ovitrop-hp,overtrop,word_level_error,5,5264
,hp,character_insertion_deletion,2,5264
ethinyloestradiol,ethanylostradiol,character_substitution,2,5265
vosevi,vosvi,character_substitution,1,5266
gx,gx-cap,segmentation_error,4,5267
cap,,character_insertion_deletion,3,5267
phyllanthus,philanthus,character_substitution,2,5268
amarus,amoris,character_substitution,2,5268
budesonide,butesonide,character_substitution,1,5269
formoterol,formotrol,character_substitution,1,5269
trifluridine,trifluoridine,character_substitution,1,5270
lycosol-xt,lycosylex-d,phonetic_substitution,4,5271
seacure,c-cure,word_level_error,3,5272
deep-sea,deep,segmentation_error,4,5272
,sea,character_insertion_deletion,3,5272
ct,cdcf,character_insertion_deletion,3,5273
ceff,,segmentation_error,4,5273
appamide,apamide,character_substitution,1,5274
healthcare,health,segmentation_error,4,5274
,care,segmentation_error,4,5274
amnurite,amniot,word_level_error,4,5275
exart,exalt,character_substitution,1,5276
flemoxin,flamixin,character_substitution,2,5277
liquiron-xt,liquorin,phonetic_substitution,5,5278
dps,xddps,character_insertion_deletion,2,5278
kvcort-m,kv,segmentation_error,6,5279
,cortem,segmentation_error,6,5279
chlorphenamine,chlorophenamine,character_substitution,1,5280
hetacillin,hedicillin,character_substitution,2,5281
jondem,jondim,character_substitution,1,5282
dycid,diced,character_substitution,2,5283
pp-am-d,ppmd,character_insertion_deletion,3,5284
multi-heal,multiheal,character_substitution,1,5285
all-in-one,all-in,segmentation_error,4,5285
,one,character_insertion_deletion,3,5285
mecobalamin,,segmentation_error,11,5286
seris-n,seri-sen,character_substitution,2,5287
nilcid-mps,nilsodon,phonetic_substitution,6,5288
,p,character_substitution,1,5288
,s,character_substitution,1,5288
baciclox,vasiclox,character_substitution,2,5289
septacare-m,septicarum,phonetic_substitution,3,5290
calcired,calcide,character_substitution,2,5291
tab,tob,character_substitution,1,5291
ambenonium,ambinonium,character_substitution,1,5292
kymovil-br,chymovulbiar,word_level_error,6,5293
tetaglobuline,tetaglobulin,character_substitution,1,5294
healthcare,health,segmentation_error,4,5295
,care,segmentation_error,4,5295
susp,cis-isophane,segmentation_error,9,5295
isophane,,segmentation_error,8,5295
ofer-xl,oforexcel,phonetic_substitution,4,5296
enrter,inner-term,segmentation_error,5,5297
glizid,glyzid,character_substitution,1,5298
total-p,total,character_insertion_deletion,2,5298
,p,character_substitution,1,5298
d-met,dmet,character_substitution,1,5299
nordeplin-pm,nordoplin,phonetic_substitution,4,5300
,pm,character_insertion_deletion,2,5300
nitose,nitos,character_substitution,1,5301
pancef-az,pansyphase,phonetic_substitution,6,5302
,e,character_substitution,1,5302
tagamox-lp,tagamok,phonetic_substitution,4,5303
,salp,segmentation_error,4,5303
delete-mx,diletimex,phonetic_substitution,4,5304
voglidib,vaglidib,character_substitution,1,5305
chek-s,chikis,character_substitution,2,5306
savaysa,savisa,character_substitution,2,5307
coldrest,cold,segmentation_error,4,5308
,rest,segmentation_error,4,5308
pantothenate,pantothen,character_insertion_deletion,3,5309
,it,character_insertion_deletion,2,5309
tisagenlecleucel,tizigen,phonetic_substitution,11,5310
,leuclozol,segmentation_error,9,5310
vgo,vigeo,character_insertion_deletion,2,5311
blootron,blutron,character_substitution,2,5312
ferrous,veris,word_level_error,4,5312
blootron,blutron,character_substitution,2,5313
dermocal,dermocle,character_substitution,2,5314
flotral,flotrel,character_substitution,1,5316
neostigmine,neurostigmine,character_insertion_deletion,2,5317
methylsulfate,methyl,segmentation_error,7,5317
,sulfate,segmentation_error,7,5317
propara,prepara,character_substitution,1,5318
diafur,diafer,character_substitution,1,5319
combilox-cv,cumbilox,phonetic_substitution,4,5320
,cv,character_insertion_deletion,2,5320
gentin-mc,gentenmec,phonetic_substitution,3,5321
ceco,seco,character_substitution,1,5322
osidec,ocidic,character_substitution,2,5323
bactigelin,bactigalin,character_substitution,1,5324
felocilic,felicilic,character_substitution,1,5325
naphazoline,naphezoline,character_substitution,1,5326
levopropoxyphene,levopropoxifene,phonetic_substitution,3,5327
napsylate,napsulate,character_substitution,1,5327
healthcare,health,segmentation_error,4,5327
,care,segmentation_error,4,5327
obeticholic,obtocolic,character_insertion_deletion,3,5328
biliary,bilayeri,phonetic_substitution,4,5328
diataal-d,diatol-d,character_substitution,2,5329
geristart,gerastart,character_substitution,1,5330
,you,character_insertion_deletion,3,5330
l-lysine,l-lycein,phonetic_substitution,3,5331
osfol,osval,character_substitution,2,5332
telpres-mt,toprez,segmentation_error,6,5333
,mt,character_insertion_deletion,2,5333
cetwok,setwalk,word_level_error,3,5334
saroglitazar,saraglidesar,phonetic_substitution,4,5335
nelop,nalep,character_substitution,2,5336
acef-lb,a,segmentation_error,6,5337
,cefalbi,segmentation_error,7,5337
c,safe,word_level_error,4,5337
fpodoxime,pedox,segmentation_error,5,5337
,and,character_insertion_deletion,3,5337
eufit,youfit,character_substitution,2,5338
oxetacaine,oxytocaine,character_substitution,2,5339
vipinta,vipanta,character_substitution,1,5340
bacticid-cs,bactecid,phonetic_substitution,4,5341
,cs,character_insertion_deletion,2,5341
aurophenyl,orifine,word_level_error,8,5342
,al,character_insertion_deletion,2,5342
pg-nac,pgnse,phonetic_substitution,3,5343
sr,s-r,character_substitution,1,5344
amdinocillin,amdenocillin,character_substitution,1,5345
erdafitinib,erdofitinib,character_substitution,1,5346
bigomet-m,bigomitem,character_substitution,2,5347
sr-cap,sr,segmentation_error,4,5348
,cap,character_insertion_deletion,3,5348
sulphate,sulfate,character_substitution,2,5348
tg-20,t220,character_substitution,2,5349
asmavit,a,segmentation_error,6,5350
,smavit,segmentation_error,6,5350
ecocid-d,echocid,phonetic_substitution,3,5351
,d,character_substitution,1,5351
lactodrox-lb,lactodroxel,character_substitution,2,5352
,be,character_insertion_deletion,2,5352
combidol,combidil,character_substitution,1,5353
oriro-c,arirose,word_level_error,3,5354
cephalexin,cefalxin,character_insertion_deletion,3,5355
skin-lightening,skin,segmentation_error,11,5356
,lightening,segmentation_error,10,5356
thiotres,thyotir's,phonetic_substitution,3,5357
glycifit,glycephed,phonetic_substitution,5,5358
s-gel,sjl,character_insertion_deletion,3,5359
tirzepatide,terzapatide,character_substitution,2,5360
tenadac-m,tenadac,character_insertion_deletion,2,5361
sr,msr,character_substitution,1,5361
voglia-gm,vagliagm,character_substitution,2,5362
besifloxacin,biciflaxacin,phonetic_substitution,3,5363
ercold,er,segmentation_error,4,5364
,cold,segmentation_error,4,5364
myconat,myconet,character_substitution,1,5365
dito-m,d2m,word_level_error,4,5366
arocap,aracap,character_substitution,1,5367
arflur-3d,arflur,character_insertion_deletion,3,5368
,3d,character_insertion_deletion,2,5368
emoxylin-dx,imoxilin,word_level_error,5,5369
,dx,character_insertion_deletion,2,5369
nimulid-mr,nimulid,character_insertion_deletion,3,5370
,mr,character_insertion_deletion,2,5370
itrav-t,idrav-t,character_substitution,1,5371
evimectin-dt,evimetin,segmentation_error,4,5372
,dt,character_insertion_deletion,2,5372
healthcare,health,segmentation_error,4,5373
,care,segmentation_error,4,5373
erophylline,irofoline,word_level_error,5,5373
vitafirst-5g,vitafirst,character_insertion_deletion,3,5374
,5g,character_insertion_deletion,2,5374
flamclov,flamglove,character_substitution,2,5375
tab,tea,character_substitution,2,5375
,be,character_insertion_deletion,2,5375
healthcare,health,segmentation_error,4,5375
,care,segmentation_error,4,5375
gotaz,got,character_insertion_deletion,2,5376
,as,character_insertion_deletion,2,5376
healthcare,health,segmentation_error,4,5376
,care,segmentation_error,4,5376
rantac-d,rantac,character_insertion_deletion,2,5377
,d,character_substitution,1,5377
omeprazole,omprozole,character_substitution,2,5377
talicold,tallicold,character_substitution,1,5378
lactigol,lactigal,character_substitution,1,5379
entice,entyce,character_substitution,1,5381
stibogluconate,stibaglucanate,character_substitution,2,5382
anxo-pr,anx-opr,character_substitution,2,5383
viscoat,viscote,character_substitution,2,5384
albuprime,alba',segmentation_error,6,5385
flupentixol,flupantixol,character_substitution,1,5386
tizafen,tzaifen,character_substitution,2,5387
pano-d,panod,character_substitution,1,5388
peprawel,peprol,character_insertion_deletion,3,5389
kalzimin,calcimin,character_substitution,2,5390
myamlo-at,myomlo,word_level_error,4,5391
,it,character_insertion_deletion,2,5391
altirab-d,alter,phonetic_substitution,5,5392
,abd,character_insertion_deletion,3,5392
lemolate-gold,gold,segmentation_error,9,5393
axicef-lz,x-icifil-e,word_level_error,6,5394
tacrolimus,tecralimus,character_substitution,2,5395
pregabalin,pregabalin-sr,character_insertion_deletion,3,5396
sr,,character_insertion_deletion,2,5396
benidin-ch,benidon,phonetic_substitution,4,5397
,ch,character_insertion_deletion,2,5397
cefiwok-az,safebo,segmentation_error,8,5398
,case,segmentation_error,4,5398
,e,character_substitution,1,5398
healthcare,health,segmentation_error,4,5398
,care,segmentation_error,4,5398
laxose,laxos,character_substitution,1,5399
proparacaine,proparacane,character_substitution,1,5400
amzopan-dsr,amzopandiazar,phonetic_substitution,5,5401
metsafe,medsafe,character_substitution,1,5402
respira,respiritab,character_insertion_deletion,3,5403
tab,,character_insertion_deletion,3,5403
wometro,wormtro,character_substitution,2,5404
famcin-h,famsin,character_insertion_deletion,3,5405
,h,character_substitution,1,5405
vitopin-g,vitapen,phonetic_substitution,4,5406
,g,character_substitution,1,5406
nisoldipine,nisaldip,phonetic_substitution,4,5407
,ein,character_insertion_deletion,3,5407
granisetron,granastron,character_substitution,2,5408
itopride,idipride,character_substitution,2,5409
olzamelt,alzheimer's,word_level_error,7,5410
healthcare,health,segmentation_error,4,5410
,care,segmentation_error,4,5410
candesartan,candisartan,character_substitution,1,5411
cilexetil,salxetil,word_level_error,3,5411
foliplan,folliplin,character_substitution,2,5412
nimpure-p,nympurep,character_substitution,2,5413
mestranol,mestronol,character_substitution,1,5415
anacuf,anacuff,character_substitution,1,5416
zanlop,xanlop,character_substitution,1,5418
ofloxacin,afluxacin,character_substitution,2,5419
geryl-o,duralo,word_level_error,4,5419
1,one,character_insertion_deletion,3,5420
lansoprazole,lansiprazole,character_substitution,1,5420
zinecard,zyncard,character_substitution,2,5421
kindtrol-d3,kindtrol,character_insertion_deletion,3,5422
,d3,character_insertion_deletion,2,5422
zucator-m,zucadarum,phonetic_substitution,3,5423
cilacar-t,silica,word_level_error,5,5424
tab,ttrb,character_substitution,2,5424
forpan,fourpan,character_substitution,1,5425
pacritinib,pacrotin,character_insertion_deletion,3,5426
citrate,ipsitrate,character_insertion_deletion,3,5426
ulszith,alceth,word_level_error,4,5427
moxysil-cv,moxicil,phonetic_substitution,5,5428
,cv,character_insertion_deletion,2,5428
roscilox,rosilox,character_substitution,1,5429
adzole-dm,edzoldium,word_level_error,4,5430
matce-p,matsb-15,phonetic_substitution,4,5431
15,,character_insertion_deletion,2,5431
erakof-p,iricoff,word_level_error,5,5432
,p,character_substitution,1,5432
alocin-oz,elecinosi,word_level_error,5,5433
ofloxacin,oflixacin,character_substitution,1,5433
combicold,cambicold,character_substitution,1,5434
syr,as,word_level_error,3,5434
,wire,segmentation_error,4,5434
hydroxyethyl,hydroxyethylurea,phonetic_substitution,4,5435
urea,,segmentation_error,4,5435
skincare,skin,segmentation_error,4,5435
,care,segmentation_error,4,5435
glucomol-od,glucamolo,character_insertion_deletion,3,5436
,d,character_substitution,1,5436
mikob,mccobb,phonetic_substitution,3,5437
levomilnacipran,levomelanazepam,phonetic_substitution,6,5438
jomee-d,gemi,word_level_error,6,5439
,d,character_substitution,1,5439
glyxambi,glycemby,phonetic_substitution,3,5440
esjoy-e,s-joy,word_level_error,4,5441
,e,character_substitution,1,5441
col,sewell,word_level_error,5,5442
fevmef,fevmeth,character_substitution,2,5443
lenclog-mr,lenclog,character_insertion_deletion,3,5444
,mr,character_insertion_deletion,2,5444
lycobion,lycobene,phonetic_substitution,3,5445
forex,forks,character_substitution,2,5446
healthcare,health,segmentation_error,4,5446
,care,segmentation_error,4,5446
drobel-mf,drobolimef,phonetic_substitution,3,5447
olopatadine,allopatidine,word_level_error,3,5448
arion,arian,character_substitution,1,5449
vitakan-m,vitekanem,character_substitution,2,5450
alzolam-sr,alzalam,phonetic_substitution,4,5451
,s,character_substitution,1,5451
,r,character_substitution,1,5451
healthcare,health,segmentation_error,4,5451
,care,segmentation_error,4,5451
ensure,insure,character_substitution,1,5451
xyzal-m,zezalem,word_level_error,3,5452
film-coated,film,segmentation_error,7,5452
,coated,segmentation_error,6,5452
risdone,ristone,character_substitution,1,5453
nervup-er,nervapr,character_insertion_deletion,3,5454
piprid-tz,pippard,phonetic_substitution,6,5455
,teas,segmentation_error,4,5455
healthcare,health,segmentation_error,4,5455
,care,segmentation_error,4,5455
telday-m,teldayem,character_substitution,1,5456
healthcare,health,segmentation_error,4,5457
,care,segmentation_error,4,5457
trax-p,trax-b,character_substitution,1,5457
carcel,casodps,word_level_error,5,5458
dps,,character_insertion_deletion,3,5458
foloup,faloop,character_substitution,2,5459
fc,fc-tab,segmentation_error,4,5460
tab,,character_insertion_deletion,3,5460
trabical,trabacol,character_substitution,2,5461
tab,tilby,character_insertion_deletion,3,5461
binifol,bynifol,character_substitution,1,5462
healthcare,health,segmentation_error,4,5462
,care,segmentation_error,4,5462
amaryl,amaril,character_substitution,1,5463
moxclav,moxglav,character_substitution,1,5464
ferinext,verinext,character_substitution,1,5465
zerotuss,xeritus,word_level_error,3,5466
healthcare,health,segmentation_error,4,5467
,care,segmentation_error,4,5467
aminophylline,aminophyll,character_insertion_deletion,3,5467
harson,and,word_level_error,5,5467
,harsin,segmentation_error,6,5467
mext-f,mextef,character_substitution,1,5468
decef,diceph,phonetic_substitution,3,5469
sartel-beta,sartyl,phonetic_substitution,6,5470
,beta,segmentation_error,4,5470
telmisartan,telmasartan,character_substitution,1,5470
arranon,oranin,word_level_error,3,5471
minibex,mini-bax,character_substitution,2,5472
ciffy-cv,cfa-cvkid,phonetic_substitution,6,5473
kid,,character_insertion_deletion,3,5473
redzone-xt,red,segmentation_error,7,5474
,sun,character_insertion_deletion,3,5474
,xd,character_insertion_deletion,2,5474
becaplermin,bicaplamin,phonetic_substitution,3,5475
ebanit,ebenet,character_substitution,2,5476
ciprozol,ciprozole,character_substitution,1,5477
healthcare,health,segmentation_error,4,5478
,care,segmentation_error,4,5478
cinadil,cynadil,character_substitution,1,5478
okeron,okron,character_substitution,1,5479
joint-d,joint,character_insertion_deletion,2,5480
,d,character_substitution,1,5480
amoxycillin,amoxicillin,character_substitution,1,5481
daonil,dayanil,character_substitution,2,5482
sibutramine,subutramine,character_substitution,1,5483
healthcare,health,segmentation_error,4,5483
,care,segmentation_error,4,5483
binex-dt,binax,word_level_error,4,5484
,dt,character_insertion_deletion,2,5484
zorbin,zorben,character_substitution,1,5485
pethidine,pathidine,character_substitution,1,5486
pergonal,perginal,character_substitution,1,5487
olyo,olio,character_substitution,1,5488
roxifenac-sp,roxifenacis,character_substitution,2,5489
,b,character_substitution,1,5489
vomital,vomitol,character_substitution,1,5490
aceclofenac,acyclophenac,phonetic_substitution,3,5491
anifen-sp,anaphanaspi,phonetic_substitution,6,5491
ulfiram,elforam,character_substitution,2,5492
silcef-lb,silsafel,phonetic_substitution,4,5493
,b,character_substitution,1,5493
normozin,normazin,character_substitution,1,5494
omepraz,ompraz,character_substitution,1,5495
ofloxacin,oflexacin,character_substitution,1,5496
cefikos-oz,ceficozoz,phonetic_substitution,3,5496
broad-spectrum,broad,segmentation_error,9,5496
,spectrum,segmentation_error,8,5496
rabeloc,rayblock,phonetic_substitution,3,5497
lodam,lodum,character_substitution,1,5498
jasocalm,jasicom,word_level_error,3,5499
plus,,segmentation_error,4,5499
benace,venice,character_substitution,2,5500
panlist-dsr,panless,phonetic_substitution,5,5501
,dsr,character_insertion_deletion,3,5501
iron,ironcr,character_insertion_deletion,2,5502
cr,,character_insertion_deletion,2,5502
omeprazole,omprazole,character_substitution,1,5503
2,two,character_insertion_deletion,3,5503
keftac-s,keftekis,phonetic_substitution,3,5504
mymcal,mimkel,phonetic_substitution,3,5505
ethotoin,ethetoyne,phonetic_substitution,3,5506
solriamfetol,sorianfetol,character_substitution,2,5507
ofk-oz,ofk-oz-tab,phonetic_substitution,4,5508
tab,,character_insertion_deletion,3,5508
elbion-m,lbnm,segmentation_error,4,5509
cobese,cobeze,character_substitution,1,5510
potassium,potassium-r,character_insertion_deletion,2,5511
ir,,character_insertion_deletion,2,5511
oxalod-oz,oxalados,phonetic_substitution,3,5512
ofloxacin,ofluxacin,character_substitution,1,5512
lyrich,leerich,character_substitution,2,5513
pemoline,pemmoline,character_substitution,1,5514
edge-p,edge-b,character_substitution,1,5515
ocef-750,osef,phonetic_substitution,5,5517
,750,character_insertion_deletion,3,5517
aminorich,the,segmentation_error,9,5518
liqd,minerich,segmentation_error,7,5518
,licht,segmentation_error,5,5518
olaparib,aliparib,character_substitution,2,5519
milnacipran,milnusiprin,phonetic_substitution,3,5520
lupical,lupecal,character_substitution,1,5521
norepinephrine,norpinephrine,character_substitution,1,5522
pulmocod,pomacod,word_level_error,3,5523
,and,character_insertion_deletion,3,5523
kesimpta,casemte,word_level_error,5,5524
crozy,croziplus,segmentation_error,5,5525
plus,,segmentation_error,4,5525
theophylline,phthaline,word_level_error,6,5526
vilus-met,vilisem,phonetic_substitution,4,5527
,et,character_insertion_deletion,2,5527
piopod-mf,piopatamef,phonetic_substitution,4,5528
l-dio-1,ldao-1m,word_level_error,3,5529
m,,character_substitution,1,5529
well-documented,well,segmentation_error,11,5529
,documented,segmentation_error,10,5529
zarfed,zarft,character_substitution,2,5530
dexchlorphenamine,dex,segmentation_error,14,5531
maleate,chlorophenamine,segmentation_error,11,5531
,malate,segmentation_error,6,5531
healthcare,health,segmentation_error,4,5532
,care,segmentation_error,4,5532
fostamatinib,fostamantinib,character_substitution,1,5532
disodium,de,segmentation_error,7,5532
,sodium,segmentation_error,6,5532
wyamycin,y-amycin,character_substitution,2,5533
